번호,지역,기관명,지구
5380,전북,에스에스바이오팜,첨단과학연구단지
5381,전북,에스제이엠닉스,첨단과학연구단지
5382,전북,에스피테크(유),첨단과학연구단지
5383,전북,에이치디씨아이콘트롤스(주),첨단과학연구단지
5384,전북,에이치비칠호 주식회사,첨단과학연구단지
5385,전북,영동기업,첨단과학연구단지
5386,전북,영동기업태양광발전소,첨단과학연구단지
5387,전북,오디텍,첨단과학연구단지
5388,전북,우석대학교산학협력단,첨단과학연구단지
5389,전북,유한회사 남신하이텍,첨단과학연구단지
5390,전북,유한회사 오성그룹,첨단과학연구단지
5391,전북,유한회사 제이피테크,첨단과학연구단지
5392,전북,유한회사 주현코리아,첨단과학연구단지
5393,전북,유한회사 하나물류,첨단과학연구단지
5394,전북,유한회사인성기업,첨단과학연구단지
5395,전북,이룸정보통신(유),첨단과학연구단지
5396,전북,이엠티(E.M.T),첨단과학연구단지
5397,전북,일진정공 주식회사,첨단과학연구단지
5398,전북,일진하이솔루스(주),첨단과학연구단지
5399,전북,제이테크,첨단과학연구단지
5400,전북,주식회사 갤럭시아테크,첨단과학연구단지
5401,전북,주식회사 남광스틸,첨단과학연구단지
5402,전북,주식회사 뉴아심,첨단과학연구단지
5403,전북,주식회사 뉴아이정보,첨단과학연구단지
5404,전북,주식회사 디에스,첨단과학연구단지
5405,전북,주식회사 디에이치오토리드,첨단과학연구단지
5406,전북,주식회사 린드,첨단과학연구단지
5407,전북,주식회사 모멘트,첨단과학연구단지
5408,전북,주식회사 문화기업,첨단과학연구단지
5409,전북,주식회사 삼아엠티,첨단과학연구단지
5410,전북,주식회사 세신테크,첨단과학연구단지
5411,전북,주식회사 수한이엔지,첨단과학연구단지
5412,전북,주식회사 아이엠이앤씨,첨단과학연구단지
5413,전북,주식회사 에너지11,첨단과학연구단지
5414,전북,주식회사 에이이에스텍,첨단과학연구단지
5415,전북,주식회사 엘티와이,첨단과학연구단지
5416,전북,주식회사 은산,첨단과학연구단지
5417,전북,주식회사 주원산업,첨단과학연구단지
5418,전북,주식회사 프리모바이오텍,첨단과학연구단지
5419,전북,주식회사대유합금,첨단과학연구단지
5420,전북,주식회사더블유에스,첨단과학연구단지
5421,전북,주식회사아이엘,첨단과학연구단지
5422,전북,주식회사엘림엘이디조명,첨단과학연구단지
5423,전북,주원산업,첨단과학연구단지
5424,전북,지엠테크,첨단과학연구단지
5425,전북,지엠테크주식회사,첨단과학연구단지
5426,전북,지티에이치알한국 유한회사,첨단과학연구단지
5427,전북,진영사랑1호태양광발전소,첨단과학연구단지
5428,전북,진흥발전소,첨단과학연구단지
5429,전북,케이엠(KM)테크,첨단과학연구단지
5430,전북,케이인더스,첨단과학연구단지
5431,전북,켑코솔라주식회사,첨단과학연구단지
5432,전북,콘티테크플루이드코리아(유),첨단과학연구단지
5433,전북,쿠팡로지스틱스서비스 유한회사,첨단과학연구단지
5434,전북,태창기업(주),첨단과학연구단지
5435,전북,핀아이원,첨단과학연구단지
5436,전북,하이로지스(주),첨단과학연구단지
5437,전북,하이즈복합재산업주식회사,첨단과학연구단지
5438,전북,한국무브넥스 주식회사,첨단과학연구단지
5439,전북,한국자산관리공사,첨단과학연구단지
5440,전북,한국차체(주),첨단과학연구단지
5441,전북,한국프라임제약(주),첨단과학연구단지
5442,전북,현대리뉴어블랩,첨단과학연구단지
5443,전북,현대무벡스 주식회사,첨단과학연구단지
5444,전북,희망에너지발전소,첨단과학연구단지
5445,전북,(유)경신모터스,친환경복합산업단지
5446,전북,(유)디앤씨,친환경복합산업단지
5447,전북,(재)한국건설생활환경시험연구원 전북,친환경복합산업단지
5448,전북,(재)한국탄소산업진흥원,친환경복합산업단지
5449,전북,(주)고은푸드,친환경복합산업단지
5450,전북,(주)그룬,친환경복합산업단지
5451,전북,(주)네프,친환경복합산업단지
5452,전북,(주)뉴트리쎌,친환경복합산업단지
5453,전북,(주)대한전공,친환경복합산업단지
5454,전북,(주)덕진신소재,친환경복합산업단지
5455,전북,(주)데크위텍,친환경복합산업단지
5456,전북,(주)데크카본,친환경복합산업단지
5457,전북,(주)데크프리폼,친환경복합산업단지
5458,전북,(주)바이오램프,친환경복합산업단지
5459,전북,(주)밥스씨앤아이,친환경복합산업단지
5460,전북,(주)비에스엠신소재,친환경복합산업단지
5461,전북,(주)쓰리제이,친환경복합산업단지
5462,전북,(주)아이스퀘어드엠,친환경복합산업단지
5463,전북,(주)아이에스피,친환경복합산업단지
5464,전북,(주)아이즈텍,친환경복합산업단지
5465,전북,(주)알앤비테크놀로지,친환경복합산업단지
5466,전북,(주)에스엠전자 ,친환경복합산업단지
5467,전북,(주)에이에프에프씨,친환경복합산업단지
5468,전북,(주)엘티씨,친환경복합산업단지
5469,전북,(주)엘티에스,친환경복합산업단지
5470,전북,(주)올릭스,친환경복합산업단지
5471,전북,(주)옵토웰,친환경복합산업단지
5472,전북,(주)우신세이프티시스템,친환경복합산업단지
5473,전북,(주)지에이티,친환경복합산업단지
5474,전북,(주)지오레이저,친환경복합산업단지
5475,전북,(주)케비젠,친환경복합산업단지
5476,전북,(주)케이지에프,친환경복합산업단지
5477,전북,(주)티엠시비앤티,친환경복합산업단지
5478,전북,(주)하늘항공,친환경복합산업단지
5479,전북,근영하이테크,친환경복합산업단지
5480,전북,농업회사법인 주식회사 우리푸디스,친환경복합산업단지
5481,전북,렉스젠(주),친환경복합산업단지
5482,전북,마스크상사,친환경복합산업단지
5483,전북,모던메탈,친환경복합산업단지
5484,전북,모던메탈 유한회사,친환경복합산업단지
5485,전북,베에프앤비주식회사,친환경복합산업단지
5486,전북,베테랑푸드,친환경복합산업단지
5487,전북,비나에프씨엠(주),친환경복합산업단지
5488,전북,비나텍(주),친환경복합산업단지
5489,전북,수테크,친환경복합산업단지
5490,전북,씨-크래프트,친환경복합산업단지
5491,전북,에이치에스효성첨단소재(주) 전주공장,친환경복합산업단지
5492,전북,올리브씨엔에스(주),친환경복합산업단지
5493,전북,유한회사 구륙,친환경복합산업단지
5494,전북,유한회사 베테랑,친환경복합산업단지
5495,전북,유한회사 하이하우징,친환경복합산업단지
5496,전북,유한회사근영하이테크,친환경복합산업단지
5497,전북,정헌ECC,친환경복합산업단지
5498,전북,제이씨케미칼(주),친환경복합산업단지
5499,전북,제일기계산업,친환경복합산업단지
5500,전북,조이큐브,친환경복합산업단지
5501,전북,주식회사 나들,친환경복합산업단지
5502,전북,주식회사 대경산전,친환경복합산업단지
5503,전북,주식회사 더원,친환경복합산업단지
5504,전북,주식회사 솔리드,친환경복합산업단지
5505,전북,주식회사 씨코어,친환경복합산업단지
5506,전북,주식회사 아이오이,친환경복합산업단지
5507,전북,주식회사 에이치지솔루션,친환경복합산업단지
5508,전북,주식회사 피아노,친환경복합산업단지
5509,전북,주식회사 하나중공업 전주지사,친환경복합산업단지
5510,전북,주식회사넥스트웨이브,친환경복합산업단지
5511,전북,주식회사카본엑트,친환경복합산업단지
5512,전북,지오1태양광발전소,친환경복합산업단지
5513,전북,지오레이저,친환경복합산업단지
5514,전북,카본플레이(주),친환경복합산업단지
5515,전북,한국에이씨엠,친환경복합산업단지
5516,전북,한일섬유,친환경복합산업단지
5517,전북,(주)마이크로자임,한국생명공학연구원
5518,전북,(주)솔붐,한국생명공학연구원
5519,전북,(주)아이엔지알,한국생명공학연구원
5520,전북,(주)에코바이옴,한국생명공학연구원
5521,전북,(주)와이앤바이오,한국생명공학연구원
5522,전북,보란파마,한국생명공학연구원
5523,전북,영록팜,한국생명공학연구원
5524,전북,유한회사 한터,한국생명공학연구원
5525,전북,주식회사 지엔비,한국생명공학연구원
5526,전북,주식회사 키움,한국생명공학연구원
5527,전북,(주)테라에코,한국원자력연구원
5528,전북,주식회사 더밸류,한국원자력연구원
5529,전북,주식회사 바이오메이신,한국원자력연구원
5530,전북,(유)광원농기계,도시첨단산업단지
5531,전북,(유)동방이노베이션,도시첨단산업단지
5532,전북,(유)클리어창,도시첨단산업단지
5533,전북,(주)가온우드,도시첨단산업단지
5534,전북,(주)나노솔루션,도시첨단산업단지
5535,전북,(주)나노전자,도시첨단산업단지
5536,전북,(주)다온정보기술,도시첨단산업단지
5537,전북,(주)더데움,도시첨단산업단지
5538,전북,(주)더모아나노,도시첨단산업단지
5539,전북,(주)두원글로벌,도시첨단산업단지
5540,전북,(주)디케이에코팜,도시첨단산업단지
5541,전북,(주)란스에이앤씨,도시첨단산업단지
5542,전북,(주)링크롤,도시첨단산업단지
5543,전북,(주)벤투스,도시첨단산업단지
5544,전북,(주)삼도환경,도시첨단산업단지
5545,전북,(주)서로바이오,도시첨단산업단지
5546,전북,(주)세스전북지점,도시첨단산업단지
5547,전북,(주)썬업,도시첨단산업단지
5548,전북,(주)씨비에이치,도시첨단산업단지
5549,전북,(주)아이오지,도시첨단산업단지
5550,전북,(주)에스티에스,도시첨단산업단지
5551,전북,(주)에코팜,도시첨단산업단지
5552,전북,(주)엔비오테크,도시첨단산업단지
5553,전북,(주)위에너지,도시첨단산업단지
5554,전북,(주)이도엔지니어링,도시첨단산업단지
5555,전북,(주)이텍코리아,도시첨단산업단지
5556,전북,(주)인디셀바이오,도시첨단산업단지
5557,전북,(주)진안당연구소,도시첨단산업단지
5558,전북,(주)첼로,도시첨단산업단지
5559,전북,(주)크리자인,도시첨단산업단지
5560,전북,(주)텔레컨스,도시첨단산업단지
5561,전북,(주)피앤엘세미,도시첨단산업단지
5562,전북,(주)피플러스,도시첨단산업단지
5563,전북,(주)하이엠시,도시첨단산업단지
5564,전북,(주)화이트라이팅,도시첨단산업단지
5565,전북,대성,도시첨단산업단지
5566,전북,맥소프트주식회사,도시첨단산업단지
5567,전북,비케이시 (BKC),도시첨단산업단지
5568,전북,비티텔레콤,도시첨단산업단지
5569,전북,솔라시도코리아(주),도시첨단산업단지
5570,전북,에이블 주식회사,도시첨단산업단지
5571,전북,유한회사 세미,도시첨단산업단지
5572,전북,젯트리프트 ,도시첨단산업단지
5573,전북,주식회사 디쏠,도시첨단산업단지
5574,전북,주식회사 모스터일렉,도시첨단산업단지
5575,전북,주식회사 바이오라인,도시첨단산업단지
5576,전북,주식회사 비케이솔루션,도시첨단산업단지
5577,전북,주식회사 에니에스,도시첨단산업단지
5578,전북,주식회사 에스에스엘,도시첨단산업단지
5579,전북,주식회사 에어랩,도시첨단산업단지
5580,전북,주식회사 엘립,도시첨단산업단지
5581,전북,주식회사 제우,도시첨단산업단지
5582,전북,주식회사 제이솔루션,도시첨단산업단지
5583,전북,주식회사 지알티,도시첨단산업단지
5584,전북,주식회사 트레시스,도시첨단산업단지
5585,전북,주식회사 하이솔,도시첨단산업단지
5586,전북,주식회사 해건,도시첨단산업단지
5587,전북,주식회사 힐월드,도시첨단산업단지
5588,전북,주식회사미래기술,도시첨단산업단지
5589,전북,주식회사세원플레이팅,도시첨단산업단지
5590,전북,주식회사오가넬,도시첨단산업단지
5591,전북,한국농업기술지주 주식회사,도시첨단산업단지
5592,전북,해창기술,도시첨단산업단지
5593,강소(경기안산),(주)디온에너지,R&D거점지구
5594,강소(경기안산),(주)미타운,R&D거점지구
5595,강소(경기안산),(주)스피치툴스,R&D거점지구
5596,강소(경기안산),(주)씨엘피솔루션,R&D거점지구
5597,강소(경기안산),(주)에어트러스트,R&D거점지구
5598,강소(경기안산),(주)에이로봇,R&D거점지구
5599,강소(경기안산),(주)이코모스,R&D거점지구
5600,강소(경기안산),(주)택트레이서,R&D거점지구
5601,강소(경기안산),(주)투비스마트,R&D거점지구
5602,강소(경기안산),(주)하이쓰리디,R&D거점지구
5603,강소(경기안산),(주)한양풍동실험연구소,R&D거점지구
5604,강소(경기안산),니드코리아,R&D거점지구
5605,강소(경기안산),닥터케이헬스케어 주식회사,R&D거점지구
5606,강소(경기안산),랜포랄,R&D거점지구
5607,강소(경기안산),린케어 주식회사,R&D거점지구
5608,강소(경기안산),명신전기,R&D거점지구
5609,강소(경기안산),아이디어플러스(주),R&D거점지구
5610,강소(경기안산),에스비에너지주식회사,R&D거점지구
5611,강소(경기안산),에프티에너지,R&D거점지구
5612,강소(경기안산),우성테크놀러지(주),R&D거점지구
5613,강소(경기안산),이앤드아이코리아 주식회사,R&D거점지구
5614,강소(경기안산),인테그리스코리아(주),R&D거점지구
5615,강소(경기안산),제이엔스마트(주),R&D거점지구
5616,강소(경기안산),주식회사 덴탈비전,R&D거점지구
5617,강소(경기안산),주식회사 도로,R&D거점지구
5618,강소(경기안산),주식회사 로드원,R&D거점지구
5619,강소(경기안산),주식회사 메타라인,R&D거점지구
5620,강소(경기안산),주식회사 모만,R&D거점지구
5621,강소(경기안산),주식회사 소노럭스헬스테크,R&D거점지구
5622,강소(경기안산),주식회사 어드밴스솔루션,R&D거점지구
5623,강소(경기안산),주식회사 에어크린,R&D거점지구
5624,강소(경기안산),주식회사 제타일렉,R&D거점지구
5625,강소(경기안산),주식회사 진영코퍼레이션,R&D거점지구
5626,강소(경기안산),주식회사 카카오,R&D거점지구
5627,강소(경기안산),주식회사 피아이앤이,R&D거점지구
5628,강소(경기안산),주식회사돔아일랜드,R&D거점지구
5629,강소(경기안산),주식회사이앤,R&D거점지구
5630,강소(경기안산),케이씨아이 주식회사,R&D거점지구
5631,강소(경기안산),한국재난안전개발원(주),R&D거점지구
5632,강소(경기안산),한국토지주택공사,R&D거점지구
5633,강소(경기안산),한양대학교,R&D거점지구
5634,강소(경기안산),(주)에스엔디파워닉스,사업화촉진지구
5635,강소(경기안산),(주)에스엠씨,사업화촉진지구
5636,강소(경기안산),(주)에스티씨안산,사업화촉진지구
5637,강소(경기안산),(주)에픽시스템즈,사업화촉진지구
5638,강소(경기안산),(주)플라이업,사업화촉진지구
5639,강소(경기안산),네스트필드(주),사업화촉진지구
5640,강소(경기안산),바이트론이앤에스,사업화촉진지구
5641,강소(경기안산),엘앤피테크,사업화촉진지구
5642,강소(경기안산),유버 주식회사,사업화촉진지구
5643,강소(경기안산),주식회사 다담에코,사업화촉진지구
5644,강소(경기안산),주식회사 세온에너지,사업화촉진지구
5645,강소(경기안산),주식회사 이엠앤아이,사업화촉진지구
5646,강소(경기안산),주식회사삼립전기엘이디,사업화촉진지구
5647,강소(경기안산),주식회사잉클,사업화촉진지구
5648,강소(경기안산),케이퓨전테크놀로지,사업화촉진지구
5649,강소(경기안산),하이소닉,사업화촉진지구
5650,강소(경남김해),(주)가교,R&D융합지구
5651,강소(경남김해),(주)뉴트리어드바이저,R&D융합지구
5652,강소(경남김해),(주)다림양행,R&D융합지구
5653,강소(경남김해),(주)디앤아이바이오,R&D융합지구
5654,강소(경남김해),(주)메디칼솔루션시스템,R&D융합지구
5655,강소(경남김해),(주)아이씨온,R&D융합지구
5656,강소(경남김해),(주)제이앤아이코퍼레이션,R&D융합지구
5657,강소(경남김해),(주)지에이치랩,R&D융합지구
5658,강소(경남김해),(주)파이토에코,R&D융합지구
5659,강소(경남김해),다다닥헬스케어,R&D융합지구
5660,강소(경남김해),다이아텍,R&D융합지구
5661,강소(경남김해),벨렌텍 주식회사,R&D융합지구
5662,강소(경남김해),애자일디노브,R&D융합지구
5663,강소(경남김해),주식회사 데크맨,R&D융합지구
5664,강소(경남김해),주식회사 디지케어,R&D융합지구
5665,강소(경남김해),주식회사 미뮨테라퓨틱스,R&D융합지구
5666,강소(경남김해),주식회사 비앤비솔루션,R&D융합지구
5667,강소(경남김해),주식회사 신풍산기,R&D융합지구
5668,강소(경남김해),주식회사 제이티엠씨앤에이치,R&D융합지구
5669,강소(경남김해),주식회사 피오메디컬,R&D융합지구
5670,강소(경남김해),주식회사신풍하이테크,R&D융합지구
5671,강소(경남김해),주식회사오투바이오,R&D융합지구
5672,강소(경남김해),케이아이바이오 주식회사,R&D융합지구
5673,강소(경남김해),코스바이오 주식회사,R&D융합지구
5674,강소(경남김해),코에볼루션,R&D융합지구
5675,강소(경남김해),테라프릭스,R&D융합지구
5676,강소(경남김해),티엠제이주식회사,R&D융합지구
5677,강소(경남김해),휴엔씨네이쳐,R&D융합지구
5678,강소(경남김해),(주)대륭에프.에이,고도화거점지구
5679,강소(경남김해),(주)대영시스템,고도화거점지구
5680,강소(경남김해),(주)대한아이테크,고도화거점지구
5681,강소(경남김해),(주)동성전기,고도화거점지구
5682,강소(경남김해),(주)리조인,고도화거점지구
5683,강소(경남김해),(주)보은전자,고도화거점지구
5684,강소(경남김해),(주)부마씨이,고도화거점지구
5685,강소(경남김해),(주)비에스엔지니어링,고도화거점지구
5686,강소(경남김해),(주)성원아이앤디 제2공장,고도화거점지구
5687,강소(경남김해),(주)성진에이테크,고도화거점지구
5688,강소(경남김해),(주)세원에스티,고도화거점지구
5689,강소(경남김해),(주)시공사,고도화거점지구
5690,강소(경남김해),(주)신원기공,고도화거점지구
5691,강소(경남김해),(주)씨엠텍,고도화거점지구
5692,강소(경남김해),(주)아스프기계항공,고도화거점지구
5693,강소(경남김해),(주)아이엠티에프에이,고도화거점지구
5694,강소(경남김해),(주)아이테크,고도화거점지구
5695,강소(경남김해),(주)애스앤애프,고도화거점지구
5696,강소(경남김해),(주)영케미칼,고도화거점지구
5697,강소(경남김해),(주)올텍,고도화거점지구
5698,강소(경남김해),(주)우성네이처,고도화거점지구
5699,강소(경남김해),(주)이룸,고도화거점지구
5700,강소(경남김해),(주)이지테크,고도화거점지구
5701,강소(경남김해),(주)이콘,고도화거점지구
5702,강소(경남김해),(주)일승산업,고도화거점지구
5703,강소(경남김해),(주)케이엠지,고도화거점지구
5704,강소(경남김해),(주)터머솔,고도화거점지구
5705,강소(경남김해),(주)한중플랜트,고도화거점지구
5706,강소(경남김해),(주)화영,고도화거점지구
5707,강소(경남김해),다미태양광발전소,고도화거점지구
5708,강소(경남김해),대세철강(주),고도화거점지구
5709,강소(경남김해),대호물류산업(주) 김해지점,고도화거점지구
5710,강소(경남김해),동진정공주식회사,고도화거점지구
5711,강소(경남김해),동화산업(주),고도화거점지구
5712,강소(경남김해),미진공압산기 주식회사,고도화거점지구
5713,강소(경남김해),반도기전(주),고도화거점지구
5714,강소(경남김해),벨고,고도화거점지구
5715,강소(경남김해),"보은1호,2호 태양광발전소",고도화거점지구
5716,강소(경남김해),부국정공,고도화거점지구
5717,강소(경남김해),새택,고도화거점지구
5718,강소(경남김해),성원정밀,고도화거점지구
5719,강소(경남김해),세인테크윈,고도화거점지구
5720,강소(경남김해),알이에스 주식회사,고도화거점지구
5721,강소(경남김해),에이덴 주식회사,고도화거점지구
5722,강소(경남김해),에이스(주),고도화거점지구
5723,강소(경남김해),에이치앤스틸(주),고도화거점지구
5724,강소(경남김해),예상,고도화거점지구
5725,강소(경남김해),우성금속공업사,고도화거점지구
5726,강소(경남김해),이성주식회사,고도화거점지구
5727,강소(경남김해),이에스테크,고도화거점지구
5728,강소(경남김해),이에스파워 태양광발전소,고도화거점지구
5729,강소(경남김해),재성정밀,고도화거점지구
5730,강소(경남김해),제로스,고도화거점지구
5731,강소(경남김해),제이앤티,고도화거점지구
5732,강소(경남김해),조은메디,고도화거점지구
5733,강소(경남김해),주식회사 남경테크윈,고도화거점지구
5734,강소(경남김해),주식회사 에이원테크놀로지,고도화거점지구
5735,강소(경남김해),주식회사 재성,고도화거점지구
5736,강소(경남김해),주식회사 포스,고도화거점지구
5737,강소(경남김해),주식회사 한국산전,고도화거점지구
5738,강소(경남김해),주식회사에스씨엘에너지,고도화거점지구
5739,강소(경남김해),주식회사케이아이로보텍,고도화거점지구
5740,강소(경남김해),주식회사한국파워테크,고도화거점지구
5741,강소(경남김해),태평양정기(주),고도화거점지구
5742,강소(경남김해),피앤피,고도화거점지구
5743,강소(경남김해),한국동서발전(주),고도화거점지구
5744,강소(경남김해),합성메데아주식회사,고도화거점지구
5745,강소(경남김해),현대건설중장비(주),고도화거점지구
5746,강소(경남김해),(주)도담바이오,기술사업화지구
5747,강소(경남김해),(주)디아이씨연구소,기술사업화지구
5748,강소(경남김해),(주)라파비,기술사업화지구
5749,강소(경남김해),(주)로즈메디컬,기술사업화지구
5750,강소(경남김해),(주)바이오액츠,기술사업화지구
5751,강소(경남김해),(주)세이브짚,기술사업화지구
5752,강소(경남김해),(주)우리웍스,기술사업화지구
5753,강소(경남김해),(주)제로에너지솔루션,기술사업화지구
5754,강소(경남김해),(주)제이케이몬,기술사업화지구
5755,강소(경남김해),(주)파이토알렉신,기술사업화지구
5756,강소(경남김해),(주)파인디엑스,기술사업화지구
5757,강소(경남김해),(주)헥사휴먼케어,기술사업화지구
5758,강소(경남김해),엑스피온,기술사업화지구
5759,강소(경남김해),엔투,기술사업화지구
5760,강소(경남김해),유로올,기술사업화지구
5761,강소(경남김해),이모티브,기술사업화지구
5762,강소(경남김해),제이앤킴,기술사업화지구
5763,강소(경남김해),주식회사 대산시스템,기술사업화지구
5764,강소(경남김해),주식회사 디디미,기술사업화지구
5765,강소(경남김해),주식회사 디알컴퍼니,기술사업화지구
5766,강소(경남김해),주식회사 바이오액츠비엠앤에스,기술사업화지구
5767,강소(경남김해),주식회사 스카이메디텍,기술사업화지구
5768,강소(경남김해),주식회사 심플리케어바이오,기술사업화지구
5769,강소(경남김해),주식회사 아이에스솔루션,기술사업화지구
5770,강소(경남김해),주식회사 에스티원,기술사업화지구
5771,강소(경남김해),주식회사 엠케이코리아,기술사업화지구
5772,강소(경남김해),주식회사 와이유,기술사업화지구
5773,강소(경남김해),주식회사 킥더허들,기술사업화지구
5774,강소(경남김해),주식회사 펜타스코리아,기술사업화지구
5775,강소(경남김해),주식회사 피오,기술사업화지구
5776,강소(경남김해),주식회사리아씨엔에프,기술사업화지구
5777,강소(경남김해),중앙안전,기술사업화지구
5778,강소(경남김해),크로스바이오연구소 주식회사,기술사업화지구
5779,강소(경남김해),하이텍시스템,기술사업화지구
5780,강소(경남진주),(주)소프트윙스,R&D융합지구
5781,강소(경남진주),(주)아이원이엠,R&D융합지구
5782,강소(경남진주),(주)앤썸바이오,R&D융합지구
5783,강소(경남진주),(주)케어원,R&D융합지구
5784,강소(경남진주),(주)케이컨스,R&D융합지구
5785,강소(경남진주),(주)휴온텍,R&D융합지구
5786,강소(경남진주),경상국립대학교 산학협력단,R&D융합지구
5787,강소(경남진주),미래시스템(주),R&D융합지구
5788,강소(경남진주),비알세라텍 (BR세라텍),R&D융합지구
5789,강소(경남진주),에이엔엠(주),R&D융합지구
5790,강소(경남진주),주)플러스,R&D융합지구
5791,강소(경남진주),주식회사 다비스,R&D융합지구
5792,강소(경남진주),주식회사 엔스퀘어,R&D융합지구
5793,강소(경남진주),주식회사 킨스텍,R&D융합지구
5794,강소(경남진주),주식회사 휘게로,R&D융합지구
5795,강소(경남진주),주식회사디엑스데이타,R&D융합지구
5796,강소(경남진주),한국탄소농업연구소(주),R&D융합지구
5797,강소(경남창원), 주식회사샘,R&D융합지구
5798,강소(경남창원),(주 ) 이레이 ,R&D융합지구
5799,강소(경남창원),(주)세이프어스,R&D융합지구
5800,강소(경남창원),(주)아크로멧,R&D융합지구
5801,강소(경남창원),(주)펄스락,R&D융합지구
5802,강소(경남창원),디인사이트,R&D융합지구
5803,강소(경남창원),새한이솔루션주식회사,R&D융합지구
5804,강소(경남창원),에스지모션(주),R&D융합지구
5805,강소(경남창원),에이지로보틱스(주),R&D융합지구
5806,강소(경남창원),유에이티 주식회사,R&D융합지구
5807,강소(경남창원),정보통신업,R&D융합지구
5808,강소(경남창원),제이엔이웍스,R&D융합지구
5809,강소(경남창원),주식회사 로보틱박스,R&D융합지구
5810,강소(경남창원),주식회사 모빌리티랩,R&D융합지구
5811,강소(경남창원),주식회사 아이엠에르텍,R&D융합지구
5812,강소(경남창원),주식회사 애니에이블,R&D융합지구
5813,강소(경남창원),주식회사 에스알,R&D융합지구
5814,강소(경남창원),주식회사 이유텍,R&D융합지구
5815,강소(경남창원),주식회사 제이스퀘어,R&D융합지구
5816,강소(경남창원),주식회사 젠커스,R&D융합지구
5817,강소(경남창원),주식회사 지유,R&D융합지구
5818,강소(경남창원),주식회사 창림,R&D융합지구
5819,강소(경남창원),주식회사 트윈윈즈,R&D융합지구
5820,강소(경남창원),한국전기연구원,R&D융합지구
5821,강소(경남창원),한국가스공사,기술사업화지구
5822,강소(경북구미),(주)골든크로우,R&D·인력양성지구
5823,강소(경북구미),(주)글로리테크,R&D·인력양성지구
5824,강소(경북구미),(주)네스트  ,R&D·인력양성지구
5825,강소(경북구미),(주)동성테크,R&D·인력양성지구
5826,강소(경북구미),(주)로챗,R&D·인력양성지구
5827,강소(경북구미),(주)마일포스트,R&D·인력양성지구
5828,강소(경북구미),(주)모세메디,R&D·인력양성지구
5829,강소(경북구미),(주)블루테라,R&D·인력양성지구
5830,강소(경북구미),(주)비알지,R&D·인력양성지구
5831,강소(경북구미),(주)솔위드,R&D·인력양성지구
5832,강소(경북구미),(주)싸이언블루네이비,R&D·인력양성지구
5833,강소(경북구미),(주)아이메타에이아이,R&D·인력양성지구
5834,강소(경북구미),(주)아이팜,R&D·인력양성지구
5835,강소(경북구미),(주)알에프온,R&D·인력양성지구
5836,강소(경북구미),(주)앤에프티씨어터,R&D·인력양성지구
5837,강소(경북구미),(주)에프엠케이,R&D·인력양성지구
5838,강소(경북구미),(주)엘라인,R&D·인력양성지구
5839,강소(경북구미),(주)웨이브랩스,R&D·인력양성지구
5840,강소(경북구미),(주)웬스,R&D·인력양성지구
5841,강소(경북구미),(주)웰니스,R&D·인력양성지구
5842,강소(경북구미),(주)이음길에이치알,R&D·인력양성지구
5843,강소(경북구미),(주)이지스에이엠,R&D·인력양성지구
5844,강소(경북구미),(주)제로센서,R&D·인력양성지구
5845,강소(경북구미),(주)지니모빌리티,R&D·인력양성지구
5846,강소(경북구미),(주)케이엔랩,R&D·인력양성지구
5847,강소(경북구미),(주)하늬바람,R&D·인력양성지구
5848,강소(경북구미),게으른용사들,R&D·인력양성지구
5849,강소(경북구미),국립금오공과대학교,R&D·인력양성지구
5850,강소(경북구미),농업회사법인 울릉브루어리(주),R&D·인력양성지구
5851,강소(경북구미),대원오토메드(주),R&D·인력양성지구
5852,강소(경북구미),더메카닉,R&D·인력양성지구
5853,강소(경북구미),디버스(DIVUS),R&D·인력양성지구
5854,강소(경북구미),디알티,R&D·인력양성지구
5855,강소(경북구미),레이랩스,R&D·인력양성지구
5856,강소(경북구미),루티,R&D·인력양성지구
5857,강소(경북구미),매쓰인사이트,R&D·인력양성지구
5858,강소(경북구미),메스코(MESCO),R&D·인력양성지구
5859,강소(경북구미),메이커존,R&D·인력양성지구
5860,강소(경북구미),메타 티시에스,R&D·인력양성지구
5861,강소(경북구미),멕(MEC),R&D·인력양성지구
5862,강소(경북구미),블루웨일,R&D·인력양성지구
5863,강소(경북구미),아담스컨설턴트,R&D·인력양성지구
5864,강소(경북구미),아이앤지코리아,R&D·인력양성지구
5865,강소(경북구미),아이에이치랩,R&D·인력양성지구
5866,강소(경북구미),아이케이시스템즈,R&D·인력양성지구
5867,강소(경북구미),에스엠파머스주식회사,R&D·인력양성지구
5868,강소(경북구미),에프디엔피엔지니어링주식회사,R&D·인력양성지구
5869,강소(경북구미),엘리시온랩스,R&D·인력양성지구
5870,강소(경북구미),엘앤씨,R&D·인력양성지구
5871,강소(경북구미),엠에스테크,R&D·인력양성지구
5872,강소(경북구미),영일아이씨티주식회사,R&D·인력양성지구
5873,강소(경북구미),와이솔루션(주),R&D·인력양성지구
5874,강소(경북구미),와이제이랩,R&D·인력양성지구
5875,강소(경북구미),위미웍스,R&D·인력양성지구
5876,강소(경북구미),위즈노트에이아이(주),R&D·인력양성지구
5877,강소(경북구미),유알아이(주),R&D·인력양성지구
5878,강소(경북구미),유일 랩,R&D·인력양성지구
5879,강소(경북구미),이에스피,R&D·인력양성지구
5880,강소(경북구미),이음소프트,R&D·인력양성지구
5881,강소(경북구미),인비,R&D·인력양성지구
